"experiment","group","subject","age","sex","condition","noise","trial_type","word","response"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_1",4.17,"male","Plausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","bread_ketchup","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","shark_racecar","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","wooden_apples","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","book_plane","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","cat_hammers","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","knife_camel","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","flowers_donut","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Exposure","house_nose","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","fan_airport","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","paper_pan","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","shirt_die","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_2",5.9,"male","Implausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","flowers_basket","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","book_table","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","house_door","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","paper_pan","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","fan_airport","Implausible"
2,"child","child_3",4.43,"female","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_4",5.51,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","fan_airport","Implausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_5",4.02,"male","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_6",5.59,"female","Plausible","Noisy","Test","fan_airport","Implausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","shirt_die","Implausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_7",5.76,NA,"Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_8",5.6,"female","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Implausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_9",4.65,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_10",5.31,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","knife_camel","Plausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","house_nose","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","book_plane","Plausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","shark_racecar","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","bread_ketchup","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","flowers_donut","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","wooden_apples","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Exposure","cat_hammers","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","paper_pan","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","worms_bags","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","shirt_die","Implausible"
2,"child","child_11",5.44,"female","Implausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_12",4.78,"male","Plausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_13",4.48,"male","Plausible","Noisy","Test","carrots_bees","Implausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","marker_cup","Implausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_14",4.19,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","bread_peanutbutter","Implausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_15",4.62,"male","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","flowers_basket","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","house_door","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","knife_fork","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","shark_fish","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","cat_kittens","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","wooden_blocks","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","bread_peanutbutter","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Exposure","book_table","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","shirt_die","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","beach_bowl","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","coats_horses","Implausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","fan_airport","Plausible"
2,"child","child_16",4.62,"female","Plausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","cat_hammers","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","knife_camel","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","shark_racecar","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","house_nose","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","wooden_apples","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","flowers_donut","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","book_plane","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Exposure","bread_ketchup","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","carrots_bees","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","worms_bags","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","coats_horses","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","marker_cup","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","beach_bowl","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","paper_pan","Plausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","fan_airport","Implausible"
2,"child","child_17",5.6,"male","Implausible","Noisy","Test","shirt_die","Implausible"
